,movieName,comments,ratings
385,인터스텔라,황홀함에 빠져서 3일은 헤어나오지 못했다.,10
386,인터스텔라,최근에 용아맥으로 봤는데 너무 좋았습니다.,9
387,인터스텔라,영화관에서 느낄 수 있는 최고의 경험,10
388,인터스텔라,3번 봐도 좋은 영화8년 후 다시봐도 좋은 영화,10
389,인터스텔라,음악 연출 모두 좋았어요,10
390,인터스텔라,갓터스텔라,10
391,인터스텔라,웅장해요,9
392,인터스텔라,시간에 저항하는건 인간에게 주어진 가장 큰 미션중 하나이다. <인터스텔라>에선 사랑으로 시간을 초월할 수 있다고 말한다. 처음엔 이 말이 어리둥절하고 비과학적이라고 생각했다. 그러나 영화를 되뇌일수록 생각이 바뀌었다. 인간은 사랑을 통해 인연을 맺고 자손을 낳는다. 후에 우리들은 결국 죽음을 맞이하지만 자손들 속에 있...,10
393,인터스텔라,우주영화 중 최고,10
394,인터스텔라,영화 재밌게 잘 봤습니다.,10
395,인터스텔라,새벽에 폭풍 눈물을 흘렸던,10
396,인터스텔라,순순히 침묵으로 들어가지 않고 적당한 긴장감과 엄청난 영상미 ost를 보여주는 영화 최고,10
397,인터스텔라,가족애를 향한 전 우주적인 시공간의 여정에서 눈을 뗄 수 없는 황홀한 광경에 넋이 나갈 정도다. 굉장히 사실적으로 묘사된 행성들과 블랙홀을 보고 있으면 그저 빨려들어가는 느낌,10
398,인터스텔라,,6
399,인터스텔라,판타지를 소재로한 사랑 이야기.. 완벽하다,10
400,인터스텔라,"완벽한 우주영화, 완벽한 사랑영화, 완벽한 가족영화",10
401,인터스텔라,1.43:1의 압도감에 그저 우주 속 먼지가 되어버린 한 인간이 있다,9
402,인터스텔라,용산 아이맥스에서 봐야 진짜,9
403,인터스텔라,또 봐도 재밌다,10
404,인터스텔라,,10
405,인터스텔라,"아이맥스 재개봉하면 항상 보러가는 작품. 모든 요소가 잘 어울린 작품. 남녀간 로맨스가 빠져있는것도 플러스 요소. 아바타가 3D영화에 빠지게 만들었다면, 아이맥스는 인터스텔라가 홀렸음.^^ 4D는 매드맥스가, 돌비는 탑건2.",10
406,인터스텔라,크리스토퍼 놀란은 엄청난 거품이 낀 과평가된 감독 중 하나다.,6
407,인터스텔라,경이로운 영화입니다,10
408,인터스텔라,용아맥으로 보고 나니 그동안 티비로만 봐왔던 날들이 억울해질정도,10
409,인터스텔라,가능하면 꼭 용아맥에서 보는걸 추천드립니다아예 다른 영화가 되네요 감동받고갑니다,10
410,인터스텔라,,10
411,인터스텔라,재밌읍니다재밌읍니다,10
412,인터스텔라,"많은 사람이 과학적인 연출에 주목하지만, 내게는 우주만큼 거대한 가족애와 드라마로 다가온 작품",10
413,인터스텔라,경이롭다는 단어가 어울리는 영화,10
414,인터스텔라,재개봉으로 처음 관람했는데 아이맥스관 울림이 좋아서 더 재미있게 봄,10
415,인터스텔라,볼때마다 울게되는 영화,10
416,인터스텔라,중력보다 사랑이 강했다,9
417,인터스텔라,,9
418,인터스텔라,아직도 안본 흑우없제? 안본눈 산다 꺌룰루,10
419,인터스텔라,재개봉이지만 영화관 가서 본 보람이 있었습니다,10
420,인터스텔라,언제봐도 경이롭다. 놀란 평생 영화해.,10
421,인터스텔라,"영화의 스토리적인 부분 자체도 이런 생각을 했다는 게 놀랍지만,그 아이디어를 이렇게 영상으로 구현했고 거기에 알맞는 퀄리티의 OST 가 더해지니 이걸 이길 수 있는 게 있을까",10
422,인터스텔라,"내 인생 최고의 영화를 용아맥 풀사이즈로 다시 보게 되다니.. 감격입니다..역시 수작 중의 수작, 말이 필요없음.",10
423,인터스텔라,이게 재미없다고 숙면영화라 하는 사람은 아이맥스에서 보지 못한것 일것 우주의 광활함과 웅장함 영화 보는 내내 감탄했다,10
424,인터스텔라,황홀한 시청각적 경험과 그 안에 담긴 감동,10
425,인터스텔라,영화사에서 가장 중요한 명작 중 하나,10
426,인터스텔라,3시간의 영화지만 극장 안 나에겐 30분도 채 되지 않았다,10
427,인터스텔라,지나친 상상의 나래를 현실화하다,9
428,인터스텔라,다시 봐도 여운이 많이 남는 최고의 영화,10
429,인터스텔라,모든것이 완벽한 영화,10
430,인터스텔라,인과관계를 명확히 증명해야하는 이과감성이 세상에서 가장 증명이 어려운 사랑이라는 감정으로 절절하게 써내려간 인류를 향한 러브레터,9
431,인터스텔라,재개봉마다 아이맥스로 챙겨봅니다.,9
432,인터스텔라,10번을 넘게봤지만 다시봐도 재미있는 영화,10
433,인터스텔라,재개봉 또 했으면... 용산 IMAX에서 다시 보고싶다,10
434,인터스텔라,언제봐도 경이롭다 정말로 ..,9
435,인터스텔라,"내 두 눈앞에, 상상력을 뛰어넘는 광활한 우주가 있었다.",10
436,인터스텔라,클래식,10
437,인터스텔라,블랙홀은 시공간을 왜곡하지만 사랑은 시공간을 초월한다,9
438,인터스텔라,,10
439,인터스텔라,재밌다,8
440,인터스텔라,진짜...용아맥으로 재개봉해줘서 너무 좋았다. 그 큰 화면을 꽉 채워서 보고 있자면 정말 우주 비행이라도 하고 있는 듯한 느낌이 든다.,10
441,인터스텔라,역시 놀란 감독입니다,10
442,인터스텔라,????,9
443,인터스텔라,IMAX 1.43은 정말 미쳤네요... 분명 예전에 봤는 영화인데 제가 봤던 영상은 실제 스크린 크기의 절반밖에 못봤던 거군요,10
444,인터스텔라,,9
445,인터스텔라,,9
446,인터스텔라,,9
447,인터스텔라,"6번째 본 순간, 인생 최고의 영화가 바뀌였다..",10
448,인터스텔라,놀란의 거대한 야심이 전달되는 작품. 극장 관람의 경험과 가치를 느꼈습니다!!,8
449,인터스텔라,아이맥스로 보니 새로운 감동,10
450,인터스텔라,,8
451,인터스텔라,용아맥에서 봤는데 진짜 우주에 빨려들어가는 기분으로 몰입해서 본 영화....,10
452,인터스텔라,첫 개봉때 아이맥스로 감상을 못해서 이번에 재감상했는데 큰 화면으로 보니 너무 좋네요. 다시 봐도 명작은 명작이군요.,10
453,인터스텔라,21세기 최고의 SF걸작 중력을 통해 시공간을 넘어선 부녀의 사랑,10
454,인터스텔라,재개봉 또 해주세요...,10
455,인터스텔라,백프로 이해한건 아닌데 내 심장이 반응함,10
456,인터스텔라,첫개봉 관람때도 재밌게 봤는데 용아맥으로 다시 보니까 진짜 대박이었습니다 우주 한복판에 있는 느낌이었어요 한스짐머 ost 덕분에 몰입감도 최고였습니다 덕분에 눈물 한바가지 흘리고 왔어요 결국 모든 해답은 시공간을 초월하는 중력과 사랑이었네요,10
457,인터스텔라,경이로웠습니다,10
458,인터스텔라,60년전에 2001 스페이스 오딧세이가 있었다면 향수 60년 동안은 인터스텔라가 그 자리에 위치할 것 같다.,10
459,인터스텔라,재개봉 일주일 너무 짧습니다... 빨리 다시 해주십시오...,10
460,인터스텔라,아이맥스로 본 최고의 영화,10
461,인터스텔라,"시크한 유머, 심도 깊은 철학, 시각적 쾌감, 거기에 휴머니즘까지. 아 중력과도 같은 사랑이란",9
462,인터스텔라,이런 영화를 온전히 볼 수 있는 상영관이 이미 몇 군데는 있어야 하는 것 아닌지,9
463,인터스텔라,역시 미쳤다 아이맥스는 더 좋다,10
464,인터스텔라,용아맥용,10
465,인터스텔라,"이 영화는 꼭 IMAX로 보시기 바랍니다. 요즘 다시 재 상영 중입니다. IMAX로 봐야 하는 영화가 있고 4DX로 봐야 하는 영화가 있는데, 이 영화는 꼭 IMAX로 보십시오.",10
466,인터스텔라,아이맥스로 재관람하고왔는데 여전히 경이롭다.,10
467,인터스텔라,좀 더 차갑게 가도 좋았을 것 같다,7
468,인터스텔라,,7
469,인터스텔라,늘 그래 왔듯이 인류가 찾아낸 해답. 그것은 사랑.,9
470,인터스텔라,다시 봐도 눈물 나는 내 최애 명작,10
471,인터스텔라,용아맥에서 안봤다면 당신은 인터스텔라를 50%만 본것이다,10
472,인터스텔라,우주 테마파크,9
473,인터스텔라,안타깝게도 오랜만에 다시 볼 수 있었는데..기회를 놓쳤네요,10
474,인터스텔라,예전에 보고 또 봤는데 감동적입니다,8
475,인터스텔라,우주를 경험하는 느낌,10
476,인터스텔라,아이맥스로 재개봉 해줘서 감사할 뿐,10
477,인터스텔라,IMAX에서 보면 질질쌈,10
478,인터스텔라,"때늦음에 탄식하지 않기, 함께 할 미래를 믿기.",10
479,인터스텔라,볼만함,10
480,해적: 바다로 간 산적,유쾌한 스토리 화려한 볼거리 코믹한 연기 마치 한국의 캐리비안의 해적을 보는거 같았습니다. 한국영화도 다양성을 추구할수있다는 증거가 될만한 작품입니다.,8
481,해적: 바다로 간 산적,생각보다 재미있게 봤습니다.,6
482,해적: 바다로 간 산적,유해진 빵터짐. 나름 짜임새 있는 줄거리,9
483,해적: 바다로 간 산적,잼잇어요 !! ㅎㅎㅎㅎ진짜 연기 잘하고 시간가는줄 모르고 봣네여,9
484,해적: 바다로 간 산적,꿀잼 웃겨용 이제야 쓰네요,10
485,해적: 바다로 간 산적,재밌었어요 웃긴부분도 있었지만 진지한부분도있었다,9
486,해적: 바다로 간 산적,즐거운영화 유해진굿ㅋㅋ,7
487,해적: 바다로 간 산적,바다로간산적바다로간산적,2
488,해적: 바다로 간 산적,잼써요ㅎㅎ 가족들이랑 잘봤어요,10
489,해적: 바다로 간 산적,생각보다 재밌었어요.,8
490,해적: 바다로 간 산적,생각없이 가볍게 보기 좋았음.,7
491,해적: 바다로 간 산적,너무너무재밋어요!!!,10
492,해적: 바다로 간 산적,코믹 넘 좋았습니다억쉬 ~~~,10
493,해적: 바다로 간 산적,재밌다 ㅋㅋㅋㅋ웃고 또웃었다 유해진 역시!!,9
494,해적: 바다로 간 산적,유혜진 형님이 다살림 ㅋㅋㅋㅋ,9
495,해적: 바다로 간 산적,그냥 볼만합니당 !!!,2
496,해적: 바다로 간 산적,굿 졸잼 ㅋㅋㅋ가족들이랑 보기 좋아요,10
497,해적: 바다로 간 산적,재미는 있지만 약간 어설픕니다.,5
498,해적: 바다로 간 산적,아빠랑 같이 본 영화!! 웃으면서 재밌게 봤네요ㅎㅎ,8
499,해적: 바다로 간 산적,웃기면서 볼만한 영화였어요,7
500,해적: 바다로 간 산적,즐겁게봤네요.. 어머님이 좋아하셨습니다 ㅎ,7
501,해적: 바다로 간 산적,재밌어요ㅎㅎㅎ홓홓ㅎ,10
502,해적: 바다로 간 산적,잼써유~~~!!!손예진존예,8
503,해적: 바다로 간 산적,코믹하고 짜임도만족 재밌게관람했습니다,9
504,해적: 바다로 간 산적,볼만해요오ㅗ오오ㅗ오오오ㅗㅇ,8
505,해적: 바다로 간 산적,가까운데 영허ㅓ관이있어서 조아여,10
506,해적: 바다로 간 산적,잘 봤습니다 다시 보고싶어지네요 ㅎ,8
507,해적: 바다로 간 산적,우와 갓해진 아찌 방금 만났어요!!!!,10
508,해적: 바다로 간 산적,재미집니다~~~두번봤어요,10
509,해적: 바다로 간 산적,정말 핵꿀잼입니다 너무재미잇어서 당황함,10
510,수상한 그녀,,10
511,수상한 그녀,방금 2012년에 개봉한 원데이 보고왔는데 거기서 앤 헤서웨이 사고나는 장면 이 영화가 그대로 표절했네ㅋㅋ,1
512,수상한 그녀,킬링타임으로 아주 최고네요~~~~,9
513,수상한 그녀,너무재미있고.감동이네요,10
514,수상한 그녀,기억은안나지만 재미있습니다!!!,9
515,수상한 그녀,그냥 그랬다가 막판에 김수현 짱,6
516,수상한 그녀,최고의영화.재미있었습니닺,10
517,수상한 그녀,유치하지만 볼만함~ 연기 잘해서..,8
518,수상한 그녀,재밌고 슬프고 스토리좋고 사운드좋고 시간가는지모르고 집중해서본영화,7
519,수상한 그녀,어머니의 연기가 정말 대단했습니다끝나고도 여운이 많이 남네요..꼭 보세요,7
520,수상한 그녀,"감동과 재미가 있던 영화, 마지막 반전에선 나도 모르게 소리지름ㅋㅋ",10
521,수상한 그녀,정말 재밌습니다! 연기도좋고 최고!,8
522,수상한 그녀,재밌었어요!! 추천할만한 영화,9
523,수상한 그녀,재밌어요 ㅎㅎ 다들 보셨겟죠?,10
524,수상한 그녀,좋아요재미있게 관람하였습니다.배우들의 연기가 돋보이는 연기였어요,10
525,수상한 그녀,아주재미있고감동적이였어요 가족들끼리보면아주좋을듯합니다,10
526,수상한 그녀,"스토리는 별로..나문희 , 심은경 두 배우의 연기가 아니었으면 말아먹을뻔",5
527,수상한 그녀,재밌게본 영화였어요~!,8
528,수상한 그녀,간만에되게재밋게봣어요,10
529,수상한 그녀,김수현 등장으로 영화호감도 상승!,6
530,수상한 그녀,마지막 장면이 짱임~ ㅎㅎ,10
531,수상한 그녀,관람한적은 없지만 뭐 잼있겠지?,6
532,수상한 그녀,마지막 장면에서 할ㅋㅋ 재밌게 봤습니다,9
533,수상한 그녀,정말재밌었습니다. 연기도 좋았어요,10
534,수상한 그녀,재밋게 잘봣습니다!!!,10
535,수상한 그녀,즐겁게 볼수있는영화 최고에요,8
536,수상한 그녀,웃음이 있고 감동이 있는 영화,8
537,수상한 그녀,정말 두번이상 눈물이 나오는 장면이 있네요,9
538,수상한 그녀,어르신들 모시고 함께 다시보고싶은 영화,10
539,수상한 그녀,너무재밌어서 처음으로 영화관가서 2번본 영화 재미있습니다~~감동과 여운을 주는 영화,10
540,수상한 그녀,응? 갑자기 뭐라고 하더니,6
541,수상한 그녀,너무 늦은 후기네요 영화 보는 내내 웃다가 울다가 재밌게 잘봤습니다...,10
542,수상한 그녀,재미나게 봤네요~ 연기자가 너무 능청맞게 잘하는것같아 더 재미있게 본것같습니다~,8
543,수상한 그녀,이제서야 쓰네여...아직도 무지 많이 웃고 또한 많이 울었던 기억이 한번은 꼭 봐야할 영화인듯 합니다. 인생영화~,9
544,수상한 그녀,할머니께서 보고 싶어하셔서 결제했는데 재밌었어요^^,9
545,수상한 그녀,"결혼20년만에 처음 혼자본 영화였네요.엄청 웃고,울고,우울했던 내 미래의 모습을 상상 할수 있는 영화였네요.배우들 포인트도 넘 잘 맞았다고 생각됩니다.",10
546,수상한 그녀,재미도 있고 감동도 있고,9
547,수상한 그녀,"와우 진짜 넘나 재밌네여 ,,,",9
